Date;Brand;Film.Code;Ratecard.Duration;Metric;Value
2020-01-06;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;508540,252000
2020-01-06;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;13,100000
2020-01-07;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;442133,782200
2020-01-07;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;8,080000
2020-01-08;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;402092,409000
2020-01-08;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;13,560000
2020-01-09;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;997291,869700
2020-01-09;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;28,500000
2020-01-09;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;523154,612600
2020-01-09;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;11,660000
2020-01-10;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;812701,632800
2020-01-10;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;25,310000
2020-01-10;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;764933,410100
2020-01-10;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;17,350000
2020-01-11;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;906154,544400
2020-01-11;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;28,320000
2020-01-11;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;844868,038100
2020-01-11;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;9,370000
2020-01-12;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;823622,905000
2020-01-12;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;25,460000
2020-01-12;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;801419,938900
2020-01-12;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;16,670000
2020-01-13;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;818507,878800
2020-01-13;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;29,870000
2020-01-13;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;Cost;51051,516560
2020-01-13;Loreal;Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120;30;TRP;0,000000
2020-01-14;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;716794,891100
2020-01-14;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;21,750000
2020-01-15;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;Cost;468439,631400
2020-01-15;Hebe;Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120;15;TRP;16,630000
2020-01-16;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;853449,037700
2020-01-16;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;32,130000
2020-01-16;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;333118,551500
2020-01-16;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;5,090000
2020-01-16;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;403706,900800
2020-01-16;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;17,810000
2020-01-17;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;743337,729900
2020-01-17;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;32,420000
2020-01-17;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;216203,666400
2020-01-17;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;2,500000
2020-01-17;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;316163,918200
2020-01-17;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;13,680000
2020-01-18;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;825523,759400
2020-01-18;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;36,320000
2020-01-18;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;318306,699500
2020-01-18;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;5,900000
2020-01-18;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;404743,730500
2020-01-18;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;10,880000
2020-01-19;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;923227,672400
2020-01-19;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;35,400000
2020-01-19;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;596177,043000
2020-01-19;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;15,560000
2020-01-19;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;320242,114800
2020-01-19;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;9,320000
2020-01-20;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;1199577,332000
2020-01-20;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;45,590000
2020-01-20;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;266317,099000
2020-01-20;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;7,180000
2020-01-20;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;456308,724600
2020-01-20;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;21,300000
2020-01-21;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;1091090,391000
2020-01-21;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;43,810000
2020-01-21;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;184555,675900
2020-01-21;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;2,760000
2020-01-21;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;249322,967400
2020-01-21;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;6,470000
2020-01-22;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;329642,703500
2020-01-22;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;6,810000
2020-01-22;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;326354,472400
2020-01-22;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;8,060000
2020-01-22;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;237917,841400
2020-01-22;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;7,800000
2020-01-23;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;Cost;311,048892
2020-01-23;Hebe;Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120;15;TRP;0,000000
2020-01-23;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;4937,284000
2020-01-23;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;0,000000
2020-01-23;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;291625,616700
2020-01-23;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;7,680000
2020-01-24;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;312293,087600
2020-01-24;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;10,480000
2020-01-25;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;297812,033600
2020-01-25;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;5,290000
2020-01-26;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;521628,991900
2020-01-26;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;23,550000
2020-01-27;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;413003,806600
2020-01-27;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;16,890000
2020-01-28;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;330541,289200
2020-01-28;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;10,050000
2020-01-29;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;10;Cost;2172,404960
2020-01-29;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;10;TRP;0,000000
2020-01-29;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;355010,468700
2020-01-29;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;8,660000
2020-01-30;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;Cost;12753,004570
2020-01-30;Maybelline;Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120;15;TRP;0,000000
2020-01-30;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;535137,400900
2020-01-30;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;17,510000
2020-01-31;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;366771,079200
2020-01-31;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;11,090000
2020-02-01;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;125061,403700
2020-02-01;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,400000
2020-02-01;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;701148,638100
2020-02-01;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;15,770000
2020-02-02;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;286559,963400
2020-02-02;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;5,330000
2020-02-02;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;763802,772100
2020-02-02;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;22,420000
2020-02-03;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;45274,894280
2020-02-03;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,380000
2020-02-03;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;321402,376500
2020-02-03;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;8,580000
2020-02-04;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;82551,388480
2020-02-04;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,490000
2020-02-04;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;330022,874400
2020-02-04;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;8,460000
2020-02-05;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;19897,254520
2020-02-05;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;0,080000
2020-02-05;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;271678,989400
2020-02-05;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;8,990000
2020-02-06;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1753476,413000
2020-02-06;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;36,130000
2020-02-06;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;24044,573080
2020-02-06;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,500000
2020-02-06;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;327889,967700
2020-02-06;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;4,990000
2020-02-07;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1547789,161000
2020-02-07;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;30,200000
2020-02-07;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;67344,553760
2020-02-07;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;3,130000
2020-02-07;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;212002,037700
2020-02-07;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;4,740000
2020-02-08;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1622095,285000
2020-02-08;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;30,430000
2020-02-08;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;158634,934900
2020-02-08;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,250000
2020-02-08;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;758159,456500
2020-02-08;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;21,680000
2020-02-09;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;2216988,635000
2020-02-09;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;53,400000
2020-02-09;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;49027,230120
2020-02-09;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;0,610000
2020-02-09;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;462796,315700
2020-02-09;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;18,930000
2020-02-10;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1541716,302000
2020-02-10;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;34,930000
2020-02-10;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;5184,148200
2020-02-10;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;0,000000
2020-02-10;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;18885,111300
2020-02-10;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;0,000000
2020-02-11;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1839582,646000
2020-02-11;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;33,880000
2020-02-12;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1494762,731000
2020-02-12;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;33,010000
2020-02-13;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;754120,758200
2020-02-13;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;26,010000
2020-02-13;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1534261,003000
2020-02-13;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;30,870000
2020-02-14;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;811595,681200
2020-02-14;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;26,060000
2020-02-14;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1774336,438000
2020-02-14;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;39,560000
2020-02-15;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;994285,063800
2020-02-15;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;22,610000
2020-02-15;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;68776,366120
2020-02-15;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;0,440000
2020-02-16;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;1628340,950000
2020-02-16;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;56,650000
2020-02-17;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;980356,985600
2020-02-17;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;36,350000
2020-02-18;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;1176144,983000
2020-02-18;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;49,000000
2020-02-19;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;394876,568400
2020-02-19;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;18,980000
2020-02-20;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;521749,955300
2020-02-20;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;22,680000
2020-02-21;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;493219,859700
2020-02-21;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;25,990000
2020-02-22;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;507268,901400
2020-02-22;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;21,440000
2020-02-23;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;506007,425300
2020-02-23;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;15,850000
2020-02-24;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;748228,109700
2020-02-24;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;31,890000
2020-02-25;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;604350,716700
2020-02-25;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;27,040000
2020-02-26;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;695678,127500
2020-02-26;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;25,500000
2020-02-27;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;773526,752900
2020-02-27;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;24,550000
2020-02-28;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;521006,894100
2020-02-28;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;18,680000
2020-02-29;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;770744,593400
2020-02-29;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;24,140000
2020-03-01;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;25713,375070
2020-03-01;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;0,420000
2020-03-05;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2268558,566000
2020-03-05;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;49,050000
2020-03-06;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2084471,932000
2020-03-06;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;43,760000
2020-03-07;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2122266,841000
2020-03-07;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;47,000000
2020-03-08;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2023965,517000
2020-03-08;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;48,410000
2020-03-09;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2256388,161000
2020-03-09;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;54,750000
2020-03-10;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2321831,860000
2020-03-10;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;46,070000
2020-03-11;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2219309,158000
2020-03-11;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;43,630000
2020-03-12;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;141749,423600
2020-03-12;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;0,370000
2020-03-18;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;1324475,806000
2020-03-18;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;39,770000
2020-03-19;Hebe;Hebe drogerie produkty naturalne i spa do -50% 4 op. 150320;15;Cost;70193,366630
2020-03-19;Hebe;Hebe drogerie produkty naturalne i spa do -50% 4 op. 150320;15;TRP;0,000000
2020-03-19;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;1606320,663000
