"";"Date";"Brand";"Film.Code";"Ratecard.Duration";"Metric";"Value"
"946";"2019-12-22";"Nivea od 2007";"Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219";30;"TRP";58,9
"947";"2019-12-23";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"Cost";1217237,997
"948";"2019-12-23";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"TRP";38,84
"949";"2019-12-23";"Nivea od 2007";"Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219";30;"Cost";43694,9634
"950";"2019-12-23";"Nivea od 2007";"Nivea q10 do cery dojrzalej ujedrnia skore / przeciwzmarszczkowa linia nivea q10 power 4 op /6op. 2+1 w hebe 301219";30;"TRP";0
"951";"2019-12-24";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"Cost";1386310,351
"952";"2019-12-24";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"TRP";43,08
"953";"2019-12-25";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"Cost";1520510,667
"954";"2019-12-25";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"TRP";41,27
"955";"2019-12-26";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"Cost";1353270,046
"956";"2019-12-26";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"TRP";35,93
"957";"2019-12-27";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"Cost";1364433,245
"958";"2019-12-27";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"TRP";39,06
"959";"2019-12-28";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"Cost";1506928,199
"960";"2019-12-28";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"TRP";43,96
"961";"2019-12-29";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"Cost";1357555,609
"962";"2019-12-29";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"TRP";45,63
"963";"2019-12-30";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"Cost";1165189,149
"964";"2019-12-30";"Hebe";"Hebe drogerie marki makijazowe do -40% 151219";15;"TRP";42,79
"965";"2020-01-01";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";1016142,42
"966";"2020-01-01";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";15,05
"967";"2020-01-02";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";1251947,104
"968";"2020-01-02";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";26,28
"969";"2020-01-03";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";1272535,578
"970";"2020-01-03";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";39,86
"971";"2020-01-04";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";1461436,064
"972";"2020-01-04";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";47,13
"973";"2020-01-05";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";816725,5193
"974";"2020-01-05";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";25,31
"975";"2020-01-06";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";508540,252
"976";"2020-01-06";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";13,1
"977";"2020-01-07";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";442133,7822
"978";"2020-01-07";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";8,08
"979";"2020-01-08";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";402092,409
"980";"2020-01-08";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";13,56
"981";"2020-01-09";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"Cost";997291,8697
"982";"2020-01-09";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"TRP";28,5
"983";"2020-01-09";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";523154,6126
"984";"2020-01-09";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";11,66
"985";"2020-01-10";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"Cost";812701,6328
"986";"2020-01-10";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"TRP";25,31
"987";"2020-01-10";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";764933,4101
"988";"2020-01-10";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";17,35
"989";"2020-01-11";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"Cost";906154,5444
"990";"2020-01-11";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"TRP";28,32
"991";"2020-01-11";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";844868,0381
"992";"2020-01-11";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";9,37
"993";"2020-01-12";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"Cost";823622,905
"994";"2020-01-12";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"TRP";25,46
"995";"2020-01-12";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";801419,9389
"996";"2020-01-12";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";16,67
"997";"2020-01-13";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"Cost";818507,8788
"998";"2020-01-13";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"TRP";29,87
"999";"2020-01-13";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"Cost";51051,51656
"1000";"2020-01-13";"Loreal";"Loreal elseve dream long pani podciaga wlosy miarka 4 op./hebe 300120";30;"TRP";0
"1001";"2020-01-14";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"Cost";716794,8911
"1002";"2020-01-14";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"TRP";21,75
"1003";"2020-01-15";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"Cost";468439,6314
"1004";"2020-01-15";"Hebe";"Hebe drogerie ulubione marki 2+2 garnier dove tolpa 150120";15;"TRP";16,63
"1005";"2020-01-16";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"Cost";853449,0377
"1006";"2020-01-16";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"TRP";32,13
"1007";"2020-01-16";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";333118,5515
"1008";"2020-01-16";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";5,09
"1009";"2020-01-16";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";403706,9008
"1010";"2020-01-16";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";17,81
"1011";"2020-01-17";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"Cost";743337,7299
"1012";"2020-01-17";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"TRP";32,42
"1013";"2020-01-17";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";216203,6664
"1014";"2020-01-17";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";2,5
"1015";"2020-01-17";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";316163,9182
"1016";"2020-01-17";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";13,68
"1017";"2020-01-18";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"Cost";825523,7594
"1018";"2020-01-18";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"TRP";36,32
"1019";"2020-01-18";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";318306,6995
"1020";"2020-01-18";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";5,9
"1021";"2020-01-18";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";404743,7305
"1022";"2020-01-18";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";10,88
"1023";"2020-01-19";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"Cost";923227,6724
"1024";"2020-01-19";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"TRP";35,4
"1025";"2020-01-19";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";596177,043
"1026";"2020-01-19";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";15,56
"1027";"2020-01-19";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";320242,1148
"1028";"2020-01-19";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";9,32
"1029";"2020-01-20";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"Cost";1199577,332
"1030";"2020-01-20";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"TRP";45,59
"1031";"2020-01-20";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";266317,099
"1032";"2020-01-20";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";7,18
"1033";"2020-01-20";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";456308,7246
"1034";"2020-01-20";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";21,3
"1035";"2020-01-21";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"Cost";1091090,391
"1036";"2020-01-21";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"TRP";43,81
"1037";"2020-01-21";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";184555,6759
"1038";"2020-01-21";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";2,76
"1039";"2020-01-21";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";249322,9674
"1040";"2020-01-21";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";6,47
"1041";"2020-01-22";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"Cost";329642,7035
"1042";"2020-01-22";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"TRP";6,81
"1043";"2020-01-22";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";326354,4724
"1044";"2020-01-22";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";8,06
"1045";"2020-01-22";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";237917,8414
"1046";"2020-01-22";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";7,8
"1047";"2020-01-23";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"Cost";311,048892
"1048";"2020-01-23";"Hebe";"Hebe drogerie ulubione marki -40% loreal bielenda lacoste 150120";15;"TRP";0
"1049";"2020-01-23";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";4937,284
"1050";"2020-01-23";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";0
"1051";"2020-01-23";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";291625,6167
"1052";"2020-01-23";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";7,68
"1053";"2020-01-24";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";312293,0876
"1054";"2020-01-24";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";10,48
"1055";"2020-01-25";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";297812,0336
"1056";"2020-01-25";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";5,29
"1057";"2020-01-26";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";521628,9919
"1058";"2020-01-26";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";23,55
"1059";"2020-01-27";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";413003,8066
"1060";"2020-01-27";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";16,89
"1061";"2020-01-28";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";330541,2892
"1062";"2020-01-28";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";10,05
"1063";"2020-01-29";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";10;"Cost";2172,40496
"1064";"2020-01-29";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";10;"TRP";0
"1065";"2020-01-29";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";355010,4687
"1066";"2020-01-29";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";8,66
"1067";"2020-01-30";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"Cost";12753,00457
"1068";"2020-01-30";"Maybelline";"Maybelline colossal oko efekt pogrubionych rzes promocja -50% hebe 150120";15;"TRP";0
"1069";"2020-01-30";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";535137,4009
"1070";"2020-01-30";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";17,51
"1071";"2020-01-31";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";366771,0792
"1072";"2020-01-31";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";11,09
"1073";"2020-02-01";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";125061,4037
"1074";"2020-02-01";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";1,4
"1075";"2020-02-01";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";701148,6381
"1076";"2020-02-01";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";15,77
"1077";"2020-02-02";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";286559,9634
"1078";"2020-02-02";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";5,33
"1079";"2020-02-02";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";763802,7721
"1080";"2020-02-02";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";22,42
"1081";"2020-02-03";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";45274,89428
"1082";"2020-02-03";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";1,38
"1083";"2020-02-03";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";321402,3765
"1084";"2020-02-03";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";8,58
"1085";"2020-02-04";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";82551,38848
"1086";"2020-02-04";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";1,49
"1087";"2020-02-04";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";330022,8744
"1088";"2020-02-04";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";8,46
"1089";"2020-02-05";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";19897,25452
"1090";"2020-02-05";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";0,08
"1091";"2020-02-05";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";271678,9894
"1092";"2020-02-05";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";8,99
"1093";"2020-02-06";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";1753476,413
"1094";"2020-02-06";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";36,13
"1095";"2020-02-06";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";24044,57308
"1096";"2020-02-06";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";1,5
"1097";"2020-02-06";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";327889,9677
"1098";"2020-02-06";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";4,99
"1099";"2020-02-07";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";1547789,161
"1100";"2020-02-07";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";30,2
"1101";"2020-02-07";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";67344,55376
"1102";"2020-02-07";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";3,13
"1103";"2020-02-07";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";212002,0377
"1104";"2020-02-07";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";4,74
"1105";"2020-02-08";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";1622095,285
"1106";"2020-02-08";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";30,43
"1107";"2020-02-08";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";158634,9349
"1108";"2020-02-08";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";1,25
"1109";"2020-02-08";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";758159,4565
"1110";"2020-02-08";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";21,68
"1111";"2020-02-09";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";2216988,635
"1112";"2020-02-09";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";53,4
"1113";"2020-02-09";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";49027,23012
"1114";"2020-02-09";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";0,61
"1115";"2020-02-09";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";462796,3157
"1116";"2020-02-09";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";18,93
"1117";"2020-02-10";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";1541716,302
"1118";"2020-02-10";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";34,93
"1119";"2020-02-10";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"Cost";5184,1482
"1120";"2020-02-10";"Loreal";"Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120";30;"TRP";0
"1121";"2020-02-10";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"Cost";18885,1113
"1122";"2020-02-10";"Mixa";"Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120";20;"TRP";0
"1123";"2020-02-11";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";1839582,646
"1124";"2020-02-11";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";33,88
"1125";"2020-02-12";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";1494762,731
"1126";"2020-02-12";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";33,01
"1127";"2020-02-13";"Hebe";"Hebe drogerie bioliq dermedic lierac do 40% taniej 150220";15;"Cost";754120,7582
"1128";"2020-02-13";"Hebe";"Hebe drogerie bioliq dermedic lierac do 40% taniej 150220";15;"TRP";26,01
"1129";"2020-02-13";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";1534261,003
"1130";"2020-02-13";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";30,87
"1131";"2020-02-14";"Hebe";"Hebe drogerie bioliq dermedic lierac do 40% taniej 150220";15;"Cost";811595,6812
"1132";"2020-02-14";"Hebe";"Hebe drogerie bioliq dermedic lierac do 40% taniej 150220";15;"TRP";26,06
"1133";"2020-02-14";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";1774336,438
"1134";"2020-02-14";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";39,56
"1135";"2020-02-15";"Hebe";"Hebe drogerie bioliq dermedic lierac do 40% taniej 150220";15;"Cost";994285,0638
"1136";"2020-02-15";"Hebe";"Hebe drogerie bioliq dermedic lierac do 40% taniej 150220";15;"TRP";22,61
"1137";"2020-02-15";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"Cost";68776,36612
"1138";"2020-02-15";"Hebe";"Hebe drogerie wszystkie marki makijazowe do -50% 300220";30;"TRP";0,44
